종목코드,종목명,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"222420","쎄노텍","벤처기업부","1172","4","0.34","1168","1196","1150","42105","48696181","53279390732","45460231"
"037760","쎄니트","우량기업부","1346","1","0.07","1345","1350","1337","17015","22820204","45539111666","33832921"
"099320","쎄트렉아이","벤처기업부","33900","-650","-1.88","34500","34500","33650","20630","697919600","371248324200","10951278"
"049960","쎌바이오텍","벤처기업부","12200","140","1.16","12070","12200","12000","21116","256014470","114680000000","9400000"
"088280","쏘닉스","기술성장기업부","3575","-45","-1.24","3620","3625","3530","76458","272031565","61870701750","17306490"
"050890","쏠리드","우량기업부","5750","-90","-1.54","5800","5830","5730","277958","1602161640","352024430000","61221640"
"109670","씨싸이트","중견기업부","19240","20","0.10","19460","19480","19070","10179","196157870","109916600040","5712921"
"066790","씨씨에스","중견기업부","5450","-150","-2.68","5480","5900","5350","32582598","184084198000","305336555200","56025056"
"222080","씨아이에스","중견기업부","13680","-360","-2.56","13770","13960","13620","1341636","18496045230","961124132160","70257612"
"352480","씨앤씨인터내셔널","벤처기업부","67800","-2000","-2.87","70000","70700","67800","52055","3577943000","678945199800","10013941"
"264660","씨앤지하이테크","우량기업부","13090","80","0.61","12910","13090","12780","4037","51999060","121958679150","9316935"
"352700","씨앤투스","우량기업부","3140","35","1.13","3065","3165","3025","148642","459040010","85649462860","27276899"
"297090","씨에스베어링","중견기업부","7750","50","0.65","7730","7810","7580","120454","924855590","211342500000","27270000"
"900120","씨엑스아이","외국기업(소속부없음)","121","-1","-0.82","122","123","121","749052","91424655","34876092086","288232166"
"359090","씨엔알리서치","중견기업부","1194","-31","-2.53","1217","1219","1185","152500","182994094","65577182022","54922263"
"115530","씨엔플러스","중견기업부","345","79","29.70","268","345","268","14110954","4431400942","23447235000","67963000"
"115480","씨유메디칼","벤처기업부","809","9","1.13","800","818","800","68081","54894299","39013667422","48224558"
"340810","씨유박스","기술성장기업부","6910","-140","-1.99","7150","7150","6820","34432","237921770","71503719510","10347861"
"376290","씨유테크","중견기업부","3255","-45","-1.36","3300","3360","3255","4265","14030130","57475162500","17657500"
"189330","씨이랩","기술성장기업부","17200","3120","22.16","14030","18090","13400","3885340","63921431920","104787284800","6092284"
"096530","씨젠","우량기업부","24200","-450","-1.83","24500","24500","23800","361429","8715767400","1263869054800","52225994"
"101240","씨큐브","벤처기업부","4705","25","0.53","4680","4730","4665","27441","128947155","47700155720","10138184"
"060590","씨티씨바이오","중견기업부","9120","-720","-7.32","9840","9850","9120","265339","2492194540","220530902400","24181020"
"260930","씨티케이","중견기업부","4985","-15","-0.30","4955","5000","4930","8896","44076740","96417831135","19341591"
"052300","씨티프라퍼티","중견기업부","460","19","4.31","442","467","439","1264108","576848525","54579657800","118651430"
"013990","아가방컴퍼니","우량기업부","5560","-100","-1.77","5660","5710","5460","878009","4902037820","182854700160","32887536"
"123860","아나패스","벤처기업부","27300","1650","6.43","25550","27950","25450","256594","6918280200","330969229500","12123415"
"025980","아난티","우량기업부","6280","-110","-1.72","6410","6420","6270","806040","5084185290","569153121840","90629478"
"058220","아리온","투자주의환기종목(소속부없음)","275","0","0.00","0","0","0","0","0","10717917100","38974244"
"125210","아모그린텍","우량기업부","10690","-130","-1.20","10780","10820","10510","76842","816814650","176350685100","16496790"
"357580","아모센스","기술성장기업부","10680","10","0.09","10500","10690","10500","13007","137839600","119832419520","11220264"
"052710","아모텍","중견기업부","7600","-80","-1.04","7640","7690","7450","43337","327004190","111074828400","14615109"
"074430","아미노로직스","벤처기업부","1498","-3","-0.20","1502","1517","1490","288633","433482450","131564612312","87826844"
"092040","아미코젠","기술성장기업부","6650","50","0.76","6650","6960","6490","1007131","6767424020","363803458550","54707287"
"083930","아바코","우량기업부","16900","-150","-0.88","17050","17060","16250","339916","5673202690","260476286200","15412798"
"149950","아바텍","중견기업부","12590","-100","-0.79","12690","12690","12450","3638","45560090","196498425000","15607500"
"036010","아비코전자","우량기업부","10850","10","0.09","10780","11010","10690","57659","623796410","144228333900","13292934"
"050860","아세아텍","우량기업부","2360","30","1.29","2340","2360","2320","29594","69117925","53100000000","22500000"
"136410","아셈스","벤처기업부","8780","50","0.57","8700","8790","8500","26138","225256540","96747750680","11019106"
"246720","아스타","중견기업부","7160","50","0.70","7110","7290","7050","41163","294659230","94540317800","13203955"
"067390","아스트","투자주의환기종목(소속부없음)","1113","0","0.00","0","0","0","0","0","47069206296","42290392"
"159010","아스플로","벤처기업부","10080","-60","-0.59","10050","10210","9980","22289","223745930","134414169120","13334739"
"127710","아시아경제","중견기업부","1245","-2","-0.16","1247","1266","1241","39434","49462714","43455582090","34904082"
"154030","아시아종묘","벤처기업부","2625","10","0.38","2585","2685","2585","20044","52479040","29192202375","11120839"
"227610","아우딘퓨쳐스","중견기업부","1800","-1","-0.06","1811","1811","1792","46464","83637723","56973308400","31651838"
"143160","아이디스","우량기업부","19680","10","0.05","19700","19770","19490","7806","153092910","210898555200","10716390"
"054800","아이디스홀딩스","중견기업부","10990","-150","-1.35","11130","11130","10980","24225","267141050","113721838440","10347756"
"332370","아이디피","벤처기업부","3755","20","0.54","3695","3810","3695","15545","58377715","49842841130","13273726"
"339950","아이비김영","중견기업부","2150","45","2.14","2105","2180","2080","637200","1360611265","96635308250","44946655"
"099190","아이센스","우량기업부","21400","50","0.23","21300","21500","20750","246931","5219029650","588891042200","27518273"
"289010","아이스크림에듀","중견기업부","3800","0","0.00","3810","3830","3775","35339","134351315","48883340600","12864037"
"214430","아이쓰리시스템","우량기업부","32400","-150","-0.46","32200","32850","31650","24354","785197900","230259024000","7106760"
"040910","아이씨디","우량기업부","8410","0","0.00","8420","8680","8310","173984","1471416450","155289321220","18464842"
"368600","아이씨에이치","기술성장기업부","5600","-90","-1.58","5690","5840","5600","139929","794997610","98214737600","17538346"
"052860","아이앤씨","벤처기업부","2745","45","1.67","2710","2775","2700","99210","270687415","49033534230","17862854"
"069920","아이에스이커머스","중견기업부","2990","30","1.01","2930","3100","2820","82662","238666975","77220822380","25826362"
"038880","아이에이","중견기업부","409","2","0.49","407","418","399","844769","341197822","120560582350","294769150"
"307180","아이엘사이언스","벤처기업부","2830","0","0.00","2830","2850","2780","95695","268632975","75565805340","26701698"
"101390","아이엠","중견기업부","9050","940","11.59","8300","9100","8300","897570","7857766870","81936500850","9053757"
"451220","아이엠티","기술성장기업부","20900","-950","-4.35","21500","21950","20900","141802","3015576150","164579369900","7874611"
"078860","아이오케이","중견기업부","4640","625","15.57","4220","5150","4210","3567653","17222968650","22301338720","4806323"
"090150","아이윈","중견기업부","1318","-27","-2.01","1336","1355","1301","544070","719524468","55191636174","41875293"
"123010","아이윈플러스","기술성장기업부","1180","-30","-2.48","1185","1193","1145","73308","85668076","38537079560","32658542"
"031310","아이즈비전","벤처기업부","2630","-80","-2.95","2725","2740","2620","299756","796424095","59915337110","22781497"
"185490","아이진","벤처기업부","3105","-65","-2.05","3170","3245","3095","80165","251913155","83927479320","27029784"
"059100","아이컴포넌트","벤처기업부","5330","-160","-2.91","5490","5490","5280","22738","121905530","37687683800","7070860"
"262840","아이퀘스트","벤처기업부","6230","60","0.97","6110","6230","6110","7154","44055190","61427800000","9860000"
"175250","아이큐어","기술성장기업부","1836","-35","-1.87","1871","1898","1826","185477","342119329","68957163648","37558368"
"052460","아이크래프트","중견기업부","3765","45","1.21","3765","3915","3610","206900","779141800","54998879040","14607936"
"119830","아이텍","중견기업부","8110","-220","-2.64","8180","8340","8030","137786","1119075480","173832148670","21434297"
"052770","아이톡시","중견기업부","2135","-40","-1.84","2180","2180","2060","507725","1083530485","90846212065","42550919"
"124500","아이티센","중견기업부","9260","340","3.81","8780","9350","8600","532134","4819187880","213102945020","23013277"
"372800","아이티아이즈","벤처기업부","6190","-80","-1.28","6210","6310","6180","7210","44741140","37307068100","6026990"
"084850","아이티엠반도체","벤처기업부","21600","200","0.93","21200","22000","21050","33742","725250600","489951374400","22682934"
"114840","아이패밀리에스씨","벤처기업부","17190","-820","-4.55","18000","18000","17110","108570","1880448350","147850708680","8600972"
"027360","아주IB투자","우량기업부","2610","-10","-0.38","2630","2630","2565","158320","410388655","315406509660","120845406"
"032080","아즈텍WB","벤처기업부","1459","-9","-0.61","1458","1467","1451","19031","27730747","31355411311","21491029"
"013310","아진산업","우량기업부","4080","-70","-1.69","4150","4185","4000","220697","902288245","158330854560","38806582"
"059120","아진엑스텍","벤처기업부","11900","780","7.01","11000","13250","10960","6196750","76754421510","116008292400","9748596"
"158430","아톤","벤처기업부","4370","-20","-0.46","4420","4420","4310","134700","587538910","98659894950","22576635"
"067160","아프리카TV","우량기업부","124000","-1000","-0.80","123900","124000","120000","133054","16267657300","1425351108000","11494767"
